Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1011,https://www.tff.org/Default.aspx?pageId=29&macId=139986,KAYSERİSPOR,1,TORKU KONYASPOR,1,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,SUAT ARSLANBOĞA,22.08.2015 - 19:30
1012,https://www.tff.org/Default.aspx?pageId=29&macId=139987,AKHİSAR BELEDİYE GENÇLİK VE SPOR,2,MERSİN İDMANYURDU,0,BALIKESİR ATATÜRK - BALIKESİR,KUTLUHAN BİLGİÇ,22.08.2015 - 21:45
1013,https://www.tff.org/Default.aspx?pageId=29&macId=139988,BEŞİKTAŞ A.Ş.,1,TRABZONSPOR A.Ş.,2,ATATÜRK OLİMPİYAT - İSTANBUL,ALİ PALABIYIK,22.08.2015 - 21:45
1016,https://www.tff.org/Default.aspx?pageId=29&macId=139991,ESKİŞEHİRSPOR,4,MEDICANA SİVASSPOR,2,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,DENİZ ATEŞ BİTNEL,23.08.2015 - 19:30
1017,https://www.tff.org/Default.aspx?pageId=29&macId=139992,BURSASPOR,0,GAZİANTEPSPOR,1,BURSA ATATÜRK - BURSA,ÖZGÜR YANKAYA,23.08.2015 - 19:30
1010,https://www.tff.org/Default.aspx?pageId=29&macId=139985,ANTALYASPOR A.Ş.,3,GENÇLERBİRLİĞİ,1,AKDENİZ ÜNİVERSİTESİ STADI - ANTALYA,ÖZKAN ÇELİKER,23.08.2015 - 21:45
1015,https://www.tff.org/Default.aspx?pageId=29&macId=139990,ÇAYKUR RİZESPOR A.Ş.,1,FENERBAHÇE A.Ş.,1,YENİ RİZE ŞEHİR - RİZE,CÜNEYT ÇAKIR,23.08.2015 - 21:45
1018,https://www.tff.org/Default.aspx?pageId=29&macId=139993,GALATASARAY A.Ş.,1,OSMANLISPOR FUTBOL KULÜBÜ,2,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU,HÜSEYİN GÖÇEK,24.08.2015 - 21:45
1024,https://www.tff.org/Default.aspx?pageId=29&macId=139999,GAZİANTEPSPOR,0,BEŞİKTAŞ A.Ş.,4,KAMİL OCAK - GAZİANTEP,CÜNEYT ÇAKIR,28.08.2015 - 21:15
1020,https://www.tff.org/Default.aspx?pageId=29&macId=139995,GENÇLERBİRLİĞİ,1,KASIMPAŞA A.Ş.,0,ANKARA 19 MAYIS - ANKARA,BARIŞ ŞİMŞEK,29.08.2015 - 19:00
1023,https://www.tff.org/Default.aspx?pageId=29&macId=139998,MEDİPOL BAŞAKŞEHİR FK,2,BURSASPOR,1,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,HALİS ÖZKAHYA,29.08.2015 - 19:00
1025,https://www.tff.org/Default.aspx?pageId=29&macId=140000,TORKU KONYASPOR,1,GALATASARAY A.Ş.,4,KONYA BÜYÜKŞEHİR STADI - KONYA,FIRAT AYDINUS,29.08.2015 - 21:15
1027,https://www.tff.org/Default.aspx?pageId=29&macId=140002,MERSİN İDMANYURDU,1,KAYSERİSPOR,2,MERSİN STADYUMU - MERSİN,YAŞAR KEMAL UĞURLU,29.08.2015 - 21:15
1021,https://www.tff.org/Default.aspx?pageId=29&macId=139996,TRABZONSPOR A.Ş.,2,AKHİSAR BELEDİYE GENÇLİK VE SPOR,2,HÜSEYİN AVNİ AKER - TRABZON,ALPER ULUSOY,30.08.2015 - 19:00
1026,https://www.tff.org/Default.aspx?pageId=29&macId=140001,ESKİŞEHİRSPOR,1,ÇAYKUR RİZESPOR A.Ş.,1,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,SERKAN TOKAT,30.08.2015 - 19:00
1019,https://www.tff.org/Default.aspx?pageId=29&macId=139994,MEDICANA SİVASSPOR,1,OSMANLISPOR FUTBOL KULÜBÜ,1,SİVAS 4 EYLÜL - SİVAS,TOLGA ÖZKALFA,30.08.2015 - 21:15
1022,https://www.tff.org/Default.aspx?pageId=29&macId=139997,FENERBAHÇE A.Ş.,2,ANTALYASPOR A.Ş.,1,FB ŞÜKRÜ SARACOĞLU - İSTANBUL,BÜLENT YILDIRIM,30.08.2015 - 21:15
1031,https://www.tff.org/Default.aspx?pageId=29&macId=140006,AKHİSAR BELEDİYE GENÇLİK VE SPOR,0,GAZİANTEPSPOR,0,MANİSA 19 MAYIS - MANİSA,İLKER MERAL,12.09.2015 - 17:00
1032,https://www.tff.org/Default.aspx?pageId=29&macId=140007,BURSASPOR,3,GENÇLERBİRLİĞİ,2,BURSA ATATÜRK - BURSA,SUAT ARSLANBOĞA,12.09.2015 - 17:00
1033,https://www.tff.org/Default.aspx?pageId=29&macId=140008,ANTALYASPOR A.Ş.,2,ESKİŞEHİRSPOR,0,AKDENİZ ÜNİVERSİTESİ STADI - ANTALYA,BÜLENT BİRİNCİOĞLU,12.09.2015 - 20:15
1036,https://www.tff.org/Default.aspx?pageId=29&macId=140011,GALATASARAY A.Ş.,1,MERSİN İDMANYURDU,1,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU,METE KALKAVAN,12.09.2015 - 20:15
1028,https://www.tff.org/Default.aspx?pageId=29&macId=140003,BEŞİKTAŞ A.Ş.,2,MEDİPOL BAŞAKŞEHİR FK,0,ATATÜRK OLİMPİYAT - İSTANBUL,SERKAN ÇINAR,13.09.2015 - 17:00
1034,https://www.tff.org/Default.aspx?pageId=29&macId=140009,ÇAYKUR RİZESPOR A.Ş.,1,MEDICANA SİVASSPOR,1,YENİ RİZE ŞEHİR - RİZE,ALİ PALABIYIK,13.09.2015 - 17:00
